index,rank,ur_id,pr_id,similarity_score,create_date,pull_request_date,latest_release_date,user_review,pull_request,url,author,label,relevance
543,3,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjA5Mzc5NDE1,0.32057684659957886,2018-09-17 18:49:24,2018-08-19 21:00:39,2018-08-20 10:11:42,The app crashes when uploading images. Fix it,"Hotfix for overwrite issue in 2.8.0 [Description] Fixes #228 What I did is checking the extension, and if it is null, adding .jpg suffix. Because commons files always have suffixes, and we should compare file names after adding suffixes. Otherwise overrides are possible. issue_#228: Overwrite happens Apparently this file was first uploaded, then 17 minutes later overwritten with what seems to be the same file: https://commons.wikimedia.org/wiki/File:King_Long_bus_on_line_1034.jpeg#filehistory Even if the second upload was a human error, I believe overwrite should not happen?",https://github.com/commons-app/apps-android-commons/pull/1838,neslihanturan,0,medium
544,4,15bdaeb1-0d33-415f-b7d2-309cbcd00a70,MDExOlB1bGxSZXF1ZXN0MjA5Mzc5NDE1,0.3181105852127075,2018-09-11 05:00:16,2018-08-19 21:00:39,2018-08-20 10:11:42,Not at all a single picture getting uploaded.,"Hotfix for overwrite issue in 2.8.0 [Description] Fixes #228 What I did is checking the extension, and if it is null, adding .jpg suffix. Because commons files always have suffixes, and we should compare file names after adding suffixes. Otherwise overrides are possible. issue_#228: Overwrite happens Apparently this file was first uploaded, then 17 minutes later overwritten with what seems to be the same file: https://commons.wikimedia.org/wiki/File:King_Long_bus_on_line_1034.jpeg#filehistory Even if the second upload was a human error, I believe overwrite should not happen?",https://github.com/commons-app/apps-android-commons/pull/1838,neslihanturan,0,medium
546,1,1c50eb96-d872-4cd3-90b5-c088043f30d7,MDExOlB1bGxSZXF1ZXN0MjAwMzY2OTg3,0.2817814350128174,2019-05-11 14:40:39,2018-07-10 11:38:15,2018-08-08 07:39:40,"it crashes , after pressing the image download button","Adds Parent category in category details page [Description] API added for receiving Parent categories of a particular category Reused SubcategoryList fragment for getting parent category list using isParentCategory boolean Fixed edge case issue for not showing images issue_#1642: Add a category details page in app This is a child issue of #1221 [Summary:] issue_#1699: ""No media"" even though category contains pictures https://commons.wikimedia.org/wiki/Category:Illuminated_buildings_in_Bordeaux contains 2 pictures: but the app says ""no images found"":",https://github.com/commons-app/apps-android-commons/pull/1701,ujjwalagrawal17,0,medium
547,2,10876925-67d1-4efd-bf6b-f43d86d7238f,MDExOlB1bGxSZXF1ZXN0MjAwMzY2OTg3,0.2732072174549103,2019-07-28 22:13:02,2018-07-10 11:38:15,2018-08-08 07:39:40,"Much worse after UI update. When I tap an image, it's zoomed in too far and I can't find a way to zoom out to view it normally. Videos don't work at all anymore. Attempting downloads causes the app to crash.","Adds Parent category in category details page [Description] API added for receiving Parent categories of a particular category Reused SubcategoryList fragment for getting parent category list using isParentCategory boolean Fixed edge case issue for not showing images issue_#1642: Add a category details page in app This is a child issue of #1221 [Summary:] issue_#1699: ""No media"" even though category contains pictures https://commons.wikimedia.org/wiki/Category:Illuminated_buildings_in_Bordeaux contains 2 pictures: but the app says ""no images found"":",https://github.com/commons-app/apps-android-commons/pull/1701,ujjwalagrawal17,0,medium
548,1,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjAxNDQ4ODEy,0.5210247039794922,2018-09-17 18:49:24,2018-07-14 11:58:08,2018-08-08 07:39:40,The app crashes when uploading images. Fix it,Fixes#1706 NullPointerException at SearchImageFragment.updateImageList [Description] added try catch statements in case screen have changed between API call so it won't crash now.,https://github.com/commons-app/apps-android-commons/pull/1715,ujjwalagrawal17,0,medium
549,2,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MjAxNDQ4ODEy,0.4686817228794098,2018-09-26 00:42:10,2018-07-14 11:58:08,2018-08-08 07:39:40,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.",Fixes#1706 NullPointerException at SearchImageFragment.updateImageList [Description] added try catch statements in case screen have changed between API call so it won't crash now.,https://github.com/commons-app/apps-android-commons/pull/1715,ujjwalagrawal17,0,medium
550,3,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MjAxNDQ4ODEy,0.4451647996902466,2018-09-22 13:46:08,2018-07-14 11:58:08,2018-08-08 07:39:40,Crashes whenever I upload a photo,Fixes#1706 NullPointerException at SearchImageFragment.updateImageList [Description] added try catch statements in case screen have changed between API call so it won't crash now.,https://github.com/commons-app/apps-android-commons/pull/1715,ujjwalagrawal17,0,medium
551,4,1c50eb96-d872-4cd3-90b5-c088043f30d7,MDExOlB1bGxSZXF1ZXN0MjAxNDQ4ODEy,0.46299129724502563,2019-05-11 14:40:39,2018-07-14 11:58:08,2018-08-08 07:39:40,"it crashes , after pressing the image download button",Fixes#1706 NullPointerException at SearchImageFragment.updateImageList [Description] added try catch statements in case screen have changed between API call so it won't crash now.,https://github.com/commons-app/apps-android-commons/pull/1715,ujjwalagrawal17,0,medium
553,1,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjAyMjQ1ODU2,0.5025076866149902,2018-09-17 18:49:24,2018-07-18 13:03:37,2018-08-08 07:39:40,The app crashes when uploading images. Fix it,"Fix conflict between different product flavors Fix conflict between different product flavors so that beta and prod apps could coexist Fixes #1725 Able to install and log in to both beta and prod flavors of the app simultaneously. issue_#1725: Beta and prod flavor of the app should coexist [Summary:] Right now, if the prod flavor of the app is installed then the beta installation gets overridden. This happens because of the following issues: These things need to be fixed so that both the app can coexist. This could be a potential issue(not sure if its the only issue) for uploads being failing (#1485). The reasoning behind it is: [Steps to reproduce:] Install prod variant over the beta one. Upload fails.",https://github.com/commons-app/apps-android-commons/pull/1726,maskaravivek,0,medium
554,2,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MjAyMjQ1ODU2,0.4801896810531616,2018-09-26 00:42:10,2018-07-18 13:03:37,2018-08-08 07:39:40,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","Fix conflict between different product flavors Fix conflict between different product flavors so that beta and prod apps could coexist Fixes #1725 Able to install and log in to both beta and prod flavors of the app simultaneously. issue_#1725: Beta and prod flavor of the app should coexist [Summary:] Right now, if the prod flavor of the app is installed then the beta installation gets overridden. This happens because of the following issues: These things need to be fixed so that both the app can coexist. This could be a potential issue(not sure if its the only issue) for uploads being failing (#1485). The reasoning behind it is: [Steps to reproduce:] Install prod variant over the beta one. Upload fails.",https://github.com/commons-app/apps-android-commons/pull/1726,maskaravivek,0,medium
555,3,d0fbfd96-ba74-44e8-aaca-d23f18c4ddd4,MDExOlB1bGxSZXF1ZXN0MjAyMjQ1ODU2,0.4507714509963989,2018-09-10 05:20:22,2018-07-18 13:03:37,2018-08-08 07:39:40,"Continuous uploading failed, no option for editing, tags are not coming up, no confirmation of uploads, no multiple uploads please fix these issues.","Fix conflict between different product flavors Fix conflict between different product flavors so that beta and prod apps could coexist Fixes #1725 Able to install and log in to both beta and prod flavors of the app simultaneously. issue_#1725: Beta and prod flavor of the app should coexist [Summary:] Right now, if the prod flavor of the app is installed then the beta installation gets overridden. This happens because of the following issues: These things need to be fixed so that both the app can coexist. This could be a potential issue(not sure if its the only issue) for uploads being failing (#1485). The reasoning behind it is: [Steps to reproduce:] Install prod variant over the beta one. Upload fails.",https://github.com/commons-app/apps-android-commons/pull/1726,maskaravivek,0,medium
556,4,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MjAyMjQ1ODU2,0.36390256881713867,2018-12-07 01:24:08,2018-07-18 13:03:37,2018-08-08 07:39:40,Getting error again and again while uploading photos from Google Photos.,"Fix conflict between different product flavors Fix conflict between different product flavors so that beta and prod apps could coexist Fixes #1725 Able to install and log in to both beta and prod flavors of the app simultaneously. issue_#1725: Beta and prod flavor of the app should coexist [Summary:] Right now, if the prod flavor of the app is installed then the beta installation gets overridden. This happens because of the following issues: These things need to be fixed so that both the app can coexist. This could be a potential issue(not sure if its the only issue) for uploads being failing (#1485). The reasoning behind it is: [Steps to reproduce:] Install prod variant over the beta one. Upload fails.",https://github.com/commons-app/apps-android-commons/pull/1726,maskaravivek,0,medium
557,5,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MjAyMjQ1ODU2,0.3622930943965912,2018-09-22 13:46:08,2018-07-18 13:03:37,2018-08-08 07:39:40,Crashes whenever I upload a photo,"Fix conflict between different product flavors Fix conflict between different product flavors so that beta and prod apps could coexist Fixes #1725 Able to install and log in to both beta and prod flavors of the app simultaneously. issue_#1725: Beta and prod flavor of the app should coexist [Summary:] Right now, if the prod flavor of the app is installed then the beta installation gets overridden. This happens because of the following issues: These things need to be fixed so that both the app can coexist. This could be a potential issue(not sure if its the only issue) for uploads being failing (#1485). The reasoning behind it is: [Steps to reproduce:] Install prod variant over the beta one. Upload fails.",https://github.com/commons-app/apps-android-commons/pull/1726,maskaravivek,0,medium
558,1,1c50eb96-d872-4cd3-90b5-c088043f30d7,MDExOlB1bGxSZXF1ZXN0MjAyNTAxOTQ0,0.23525387048721313,2019-05-11 14:40:39,2018-07-19 09:42:11,2018-08-08 07:39:40,"it crashes , after pressing the image download button",Fix view util methods to always execute on UI thread [Description] Fixes #1727Always execute these methods on the UI thread. issue_#1727: Fix issue where the toast bar is not shown if not called from main thread [Summary:] Sometimes the toast is not shown if the caller thread isn't the UI thread. [Steps to reproduce:] Try to download an image.,https://github.com/commons-app/apps-android-commons/pull/1728,maskaravivek,0,high
559,2,10876925-67d1-4efd-bf6b-f43d86d7238f,MDExOlB1bGxSZXF1ZXN0MjAyNTAxOTQ0,0.36034178733825684,2019-07-28 22:13:02,2018-07-19 09:42:11,2018-08-08 07:39:40,"Much worse after UI update. When I tap an image, it's zoomed in too far and I can't find a way to zoom out to view it normally. Videos don't work at all anymore. Attempting downloads causes the app to crash.",Fix view util methods to always execute on UI thread [Description] Fixes #1727Always execute these methods on the UI thread. issue_#1727: Fix issue where the toast bar is not shown if not called from main thread [Summary:] Sometimes the toast is not shown if the caller thread isn't the UI thread. [Steps to reproduce:] Try to download an image.,https://github.com/commons-app/apps-android-commons/pull/1728,maskaravivek,0,medium
560,1,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MjAyNjA1NjA4,0.4712938666343689,2018-09-26 00:42:10,2018-07-19 15:50:04,2018-09-06 16:37:47,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.",Null checks for activity to prevent unwanted crashes There are multiple warnings in the MediaDetailPagerFragment for getActivity() or getContext() being null. This PR fixed that.,https://github.com/commons-app/apps-android-commons/pull/1730,maskaravivek,0,medium
561,2,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjAyNjA1NjA4,0.4583280384540558,2018-09-17 18:49:24,2018-07-19 15:50:04,2018-09-06 16:37:47,The app crashes when uploading images. Fix it,Null checks for activity to prevent unwanted crashes There are multiple warnings in the MediaDetailPagerFragment for getActivity() or getContext() being null. This PR fixed that.,https://github.com/commons-app/apps-android-commons/pull/1730,maskaravivek,0,medium
562,3,1c50eb96-d872-4cd3-90b5-c088043f30d7,MDExOlB1bGxSZXF1ZXN0MjAyNjA1NjA4,0.4451572299003601,2019-05-11 14:40:39,2018-07-19 15:50:04,2018-09-06 16:37:47,"it crashes , after pressing the image download button",Null checks for activity to prevent unwanted crashes There are multiple warnings in the MediaDetailPagerFragment for getActivity() or getContext() being null. This PR fixed that.,https://github.com/commons-app/apps-android-commons/pull/1730,maskaravivek,0,medium
563,4,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MjAyNjA1NjA4,0.438714861869812,2018-09-22 13:46:08,2018-07-19 15:50:04,2018-09-06 16:37:47,Crashes whenever I upload a photo,Null checks for activity to prevent unwanted crashes There are multiple warnings in the MediaDetailPagerFragment for getActivity() or getContext() being null. This PR fixed that.,https://github.com/commons-app/apps-android-commons/pull/1730,maskaravivek,0,medium
564,5,10876925-67d1-4efd-bf6b-f43d86d7238f,MDExOlB1bGxSZXF1ZXN0MjAyNjA1NjA4,0.2777958810329437,2019-07-28 22:13:02,2018-07-19 15:50:04,2018-09-06 16:37:47,"Much worse after UI update. When I tap an image, it's zoomed in too far and I can't find a way to zoom out to view it normally. Videos don't work at all anymore. Attempting downloads causes the app to crash.",Null checks for activity to prevent unwanted crashes There are multiple warnings in the MediaDetailPagerFragment for getActivity() or getContext() being null. This PR fixed that.,https://github.com/commons-app/apps-android-commons/pull/1730,maskaravivek,0,medium
565,1,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjAzMTUxMzYx,0.22737851738929749,2018-09-17 18:49:24,2018-07-23 08:58:39,2018-08-08 07:39:40,The app crashes when uploading images. Fix it,Fix conflicts after merging Browse commons via app with master [Description] Pulled Master from main repo Fixed conflicts in strings.,https://github.com/commons-app/apps-android-commons/pull/1737,ujjwalagrawal17,0,medium
566,2,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MjAzMTUxMzYx,0.1763959676027298,2018-09-26 00:42:10,2018-07-23 08:58:39,2018-08-08 07:39:40,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.",Fix conflicts after merging Browse commons via app with master [Description] Pulled Master from main repo Fixed conflicts in strings.,https://github.com/commons-app/apps-android-commons/pull/1737,ujjwalagrawal17,0,medium
567,3,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MjAzMTUxMzYx,0.15242739021778107,2018-12-07 01:24:08,2018-07-23 08:58:39,2018-08-08 07:39:40,Getting error again and again while uploading photos from Google Photos.,Fix conflicts after merging Browse commons via app with master [Description] Pulled Master from main repo Fixed conflicts in strings.,https://github.com/commons-app/apps-android-commons/pull/1737,ujjwalagrawal17,0,medium
568,1,3641dfa3-f67e-453c-aea6-8fcfd8d780ac,MDExOlB1bGxSZXF1ZXN0MjAzOTMzMzI4,0.29266685247421265,2019-02-10 12:15:17,2018-07-25 19:04:30,2018-08-08 07:39:40,"as a contributor, it gives me ready access to my recent files.","Feedback module [Description] Merge branch Feedback-gamification with master. issue_#85: Feedback on how my pictures get used: Statistics, barnstars, light gamification One-way communication can become boring, so how about a page that shows how the pictures I have uploaded are being used? The main goal is to give uploaders an incentive to continue (light gamification), but the statistics could also include some negative statistics too:",https://github.com/commons-app/apps-android-commons/pull/1742,tanvidadu,0,medium
569,1,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MjEwODE2NjYz,0.3010234236717224,2018-12-07 01:24:08,2018-08-24 18:33:48,2018-09-28 09:45:45,Getting error again and again while uploading photos from Google Photos.,"Feature/permissions library Fixes {App doesnot ask for permission when multiple pics are shared ISSUE #1697 } Fixes #{GitHub issue number and } {Describe the changes made and why they were made.} Added a library Dexter to handle runtime permissions more efficiently (Note by @misaochan: This has been discussed and approved at #1773 ). Also, in MultipleShareActivity, the following changes were made Behaviour changes : When user tries to share(upload) images to commons via MultipleShareActivity, following decision tree is followed a. If the app has permission for external storage, normal upload operation is followed b. If the app does not has the permission for external storage, dexter is used to ask for the same c. If the user gives us the required permission, normal upload flow is proceeded d. If the doesnot gives us the required permission a rationale dialog is shown with the appropriate message to let him know why we need the permission e. If he presses okay, steps a-c are followed and if he presses cancel, we close the app. f. If while asking for permission, the user chooses never ask again, then next time he tries to upload an image via MSA, the rational dialog follows the app setting screen where he could manually give us the required permission and the onActivityResult of same is handled Tested on {27 & name of samsung s7 }, with {build variant, ProdDebug}. issue_#1697: App doesnot ask for permission when multiple pics are shared [Summary:] App doesnot ask for storage permission when multiple pics are shared through gallery. [Steps to reproduce:] 1.Select pics you want to share through any gallery. 2.Click on the share button. 3.Select the commons app from the recommended app list. 4.The dialogue box which should appear asking for storage permission doesnot appear. issue_#1773: Use a library for checking various permissions [Summary:] Our app asks for runtime permissions in various places and in the past we have run into several issues/crashes because of missing permissions checks. The process of ensuring that permission is granted is cumbersome: Making sure that all these steps are followed correctly is a tedious task. It might be fruitful if we start using a 3rd party library for checking and handling permissions. I have tried out these two libraries in the past and found both of them to be quite useful. The first library uses simple annotations and the second library provides callback. All the hassle of checking and requesting permissions is taken care by the library itself.",https://github.com/commons-app/apps-android-commons/pull/1855,ashishkumar468,0,medium
570,1,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MjEwOTU2MDcz,0.230277881026268,2018-09-26 00:42:10,2018-08-26 15:14:30,2018-09-06 16:37:47,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.","Remove dependency on Glide, Picasso, SVG, and multidex. This removes the dependency on Glide, as well as the SVG rendering library, whose only purpose was to display a single SVG image in the Notification activity. Unfortunately Android doesn't support SVG natively, but Echo notifications have icons that are SVG formatted. Rather than import a bunch of heavy libraries to support this single case of SVG rendering, we can simply create a few local drawables that correspond to the different types of notifications, and use them instead. This also removes the (single) use of the Picasso library, and replaces it with correct usage of Fresco. And because so much bloat has been removed, we can also now remove multidex, since the method count is now well under 65k, and is back in the real world.",https://github.com/commons-app/apps-android-commons/pull/1859,dbrant,0,medium
571,2,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjEwOTU2MDcz,0.22344890236854553,2018-09-17 18:49:24,2018-08-26 15:14:30,2018-09-06 16:37:47,The app crashes when uploading images. Fix it,"Remove dependency on Glide, Picasso, SVG, and multidex. This removes the dependency on Glide, as well as the SVG rendering library, whose only purpose was to display a single SVG image in the Notification activity. Unfortunately Android doesn't support SVG natively, but Echo notifications have icons that are SVG formatted. Rather than import a bunch of heavy libraries to support this single case of SVG rendering, we can simply create a few local drawables that correspond to the different types of notifications, and use them instead. This also removes the (single) use of the Picasso library, and replaces it with correct usage of Fresco. And because so much bloat has been removed, we can also now remove multidex, since the method count is now well under 65k, and is back in the real world.",https://github.com/commons-app/apps-android-commons/pull/1859,dbrant,0,medium
572,1,18e61752-c256-47b7-885a-98e7e8073ba1,MDExOlB1bGxSZXF1ZXN0MjExMjA0Mjgz,0.4311894476413727,2019-08-29 04:21:11,2018-08-27 19:18:40,2018-09-28 09:45:45,Login fails every time since the latest update. The previous version worked ok but the repeated use of the notification noise when uploading was very annoying.,"Added views for button skipLogin in layout-land and layout-xLarge, bu… …g fix issue#1864 [Description] LoginActivity used to crash when opened in landscape mode or devices supporting large density pixels Fixes #1864 and LoginActivity crashes when login screen is opened in landscape mode{Describe the changes made and why they were made.} Added view btnSkipLogin (Button) in layout-land and layout-xLarge for activity_login (where there in activity login's default layout files but not in the mentioned files) issue_#1864: LoginActivity crashes when login screen is opened in landscape mode [Summary:] When we try to login in landscape mode, the login activity crashes [Steps to reproduce:] Change the orientation of the device and try to login. How can we reproduce the issue? Expected behaviour was flawless login irrespective of the device orientation",https://github.com/commons-app/apps-android-commons/pull/1865,ashishkumar468,0,medium
573,2,6bbb4256-2d9b-4b9b-9296-0704f82a0218,MDExOlB1bGxSZXF1ZXN0MjExMjA0Mjgz,0.33917587995529175,2019-08-18 17:59:06,2018-08-27 19:18:40,2018-09-28 09:45:45,I'm unable to log in. Ive now had to reset my password and I'm still unable to log in.,"Added views for button skipLogin in layout-land and layout-xLarge, bu… …g fix issue#1864 [Description] LoginActivity used to crash when opened in landscape mode or devices supporting large density pixels Fixes #1864 and LoginActivity crashes when login screen is opened in landscape mode{Describe the changes made and why they were made.} Added view btnSkipLogin (Button) in layout-land and layout-xLarge for activity_login (where there in activity login's default layout files but not in the mentioned files) issue_#1864: LoginActivity crashes when login screen is opened in landscape mode [Summary:] When we try to login in landscape mode, the login activity crashes [Steps to reproduce:] Change the orientation of the device and try to login. How can we reproduce the issue? Expected behaviour was flawless login irrespective of the device orientation",https://github.com/commons-app/apps-android-commons/pull/1865,ashishkumar468,0,high
575,1,18e61752-c256-47b7-885a-98e7e8073ba1,MDExOlB1bGxSZXF1ZXN0MjEyNTk4MDAz,0.35302796959877014,2019-08-29 04:21:11,2018-09-02 15:25:05,2018-09-06 16:37:47,Login fails every time since the latest update. The previous version worked ok but the repeated use of the notification noise when uploading was very annoying.,Add logs in wiki data edit and session refresh flow [Description] Have added logs for error scenarios to identify why the wiki data edits fail. issue_#1866: Wikidata edits fail in 2.8.5 [Summary:] Wikidata edits were working in 2.8.0 but not in 2.8.2. I am unsure if they worked in 2.8.1 [Steps to reproduce:] Use Nearby to upload an image in 2.8.2 and check if the p18 edit happened,https://github.com/commons-app/apps-android-commons/pull/1874,maskaravivek,0,medium
576,2,d0fbfd96-ba74-44e8-aaca-d23f18c4ddd4,MDExOlB1bGxSZXF1ZXN0MjEyNTk4MDAz,0.318091481924057,2018-09-10 05:20:22,2018-09-02 15:25:05,2018-09-06 16:37:47,"Continuous uploading failed, no option for editing, tags are not coming up, no confirmation of uploads, no multiple uploads please fix these issues.",Add logs in wiki data edit and session refresh flow [Description] Have added logs for error scenarios to identify why the wiki data edits fail. issue_#1866: Wikidata edits fail in 2.8.5 [Summary:] Wikidata edits were working in 2.8.0 but not in 2.8.2. I am unsure if they worked in 2.8.1 [Steps to reproduce:] Use Nearby to upload an image in 2.8.2 and check if the p18 edit happened,https://github.com/commons-app/apps-android-commons/pull/1874,maskaravivek,0,medium
577,3,968fad2a-8641-45df-b489-28fa9850ac35,MDExOlB1bGxSZXF1ZXN0MjEyNTk4MDAz,0.261735200881958,2018-09-17 18:49:24,2018-09-02 15:25:05,2018-09-06 16:37:47,The app crashes when uploading images. Fix it,Add logs in wiki data edit and session refresh flow [Description] Have added logs for error scenarios to identify why the wiki data edits fail. issue_#1866: Wikidata edits fail in 2.8.5 [Summary:] Wikidata edits were working in 2.8.0 but not in 2.8.2. I am unsure if they worked in 2.8.1 [Steps to reproduce:] Use Nearby to upload an image in 2.8.2 and check if the p18 edit happened,https://github.com/commons-app/apps-android-commons/pull/1874,maskaravivek,0,medium
578,4,cf3b80cc-f44e-440a-b615-fecec6bbf744,MDExOlB1bGxSZXF1ZXN0MjEyNTk4MDAz,0.2541217803955078,2018-12-07 01:24:08,2018-09-02 15:25:05,2018-09-06 16:37:47,Getting error again and again while uploading photos from Google Photos.,Add logs in wiki data edit and session refresh flow [Description] Have added logs for error scenarios to identify why the wiki data edits fail. issue_#1866: Wikidata edits fail in 2.8.5 [Summary:] Wikidata edits were working in 2.8.0 but not in 2.8.2. I am unsure if they worked in 2.8.1 [Steps to reproduce:] Use Nearby to upload an image in 2.8.2 and check if the p18 edit happened,https://github.com/commons-app/apps-android-commons/pull/1874,maskaravivek,0,medium
579,5,ee151f72-7bd2-44ea-9005-1dcca9dbb351,MDExOlB1bGxSZXF1ZXN0MjEyNTk4MDAz,0.25226444005966187,2018-09-26 00:42:10,2018-09-02 15:25:05,2018-09-06 16:37:47,"The app crashes each time you try to upload a picture. I have tried both from Gallery and from the app and each time the app crashes. This is very frustrating. Reading earlier reviews one gets to know that this is a recurring issue a d still hasn't been rectified. Very disappointing, indeed.",Add logs in wiki data edit and session refresh flow [Description] Have added logs for error scenarios to identify why the wiki data edits fail. issue_#1866: Wikidata edits fail in 2.8.5 [Summary:] Wikidata edits were working in 2.8.0 but not in 2.8.2. I am unsure if they worked in 2.8.1 [Steps to reproduce:] Use Nearby to upload an image in 2.8.2 and check if the p18 edit happened,https://github.com/commons-app/apps-android-commons/pull/1874,maskaravivek,0,medium
580,1,18e61752-c256-47b7-885a-98e7e8073ba1,MDExOlB1bGxSZXF1ZXN0MjEyNjA0MDcy,0.5313303470611572,2019-08-29 04:21:11,2018-09-02 17:55:56,2018-09-06 16:37:47,Login fails every time since the latest update. The previous version worked ok but the repeated use of the notification noise when uploading was very annoying.,"Clear auth cookie while logging out [Description] As mentioned in #1866 on logging out, the next upload was being attributed to a different account. I investigated and found out that the authCookie wasn't getting cleared on logging out. This PR handles the log out more gracefully. issue_#1866: Wikidata edits fail in 2.8.5 [Summary:] Wikidata edits were working in 2.8.0 but not in 2.8.2. I am unsure if they worked in 2.8.1 [Steps to reproduce:] Use Nearby to upload an image in 2.8.2 and check if the p18 edit happened pull_request_#1874: Add logs in wiki data edit and session refresh flow [Description] Have added logs for error scenarios to identify why the wiki data edits fail.",https://github.com/commons-app/apps-android-commons/pull/1875,maskaravivek,0,medium
581,2,6bbb4256-2d9b-4b9b-9296-0704f82a0218,MDExOlB1bGxSZXF1ZXN0MjEyNjA0MDcy,0.3390807509422302,2019-08-18 17:59:06,2018-09-02 17:55:56,2018-09-06 16:37:47,I'm unable to log in. Ive now had to reset my password and I'm still unable to log in.,"Clear auth cookie while logging out [Description] As mentioned in #1866 on logging out, the next upload was being attributed to a different account. I investigated and found out that the authCookie wasn't getting cleared on logging out. This PR handles the log out more gracefully. issue_#1866: Wikidata edits fail in 2.8.5 [Summary:] Wikidata edits were working in 2.8.0 but not in 2.8.2. I am unsure if they worked in 2.8.1 [Steps to reproduce:] Use Nearby to upload an image in 2.8.2 and check if the p18 edit happened pull_request_#1874: Add logs in wiki data edit and session refresh flow [Description] Have added logs for error scenarios to identify why the wiki data edits fail.",https://github.com/commons-app/apps-android-commons/pull/1875,maskaravivek,0,medium
582,1,9b8cb09d-d9c8-4a67-b49f-80549a8528ba,MDExOlB1bGxSZXF1ZXN0MjEzMTI3OTY2,0.4161941409111023,2018-09-22 13:46:08,2018-09-04 23:12:00,2018-09-06 16:37:47,Crashes whenever I upload a photo,"[WIP] Refactor feedback and quiz to reduce possibility of NPE [Description] Fixes #1876Have refactored some pieces of feedback and quiz to reduce NPE scenario. Have marked the PR as WIP as I have tested it just once and will go through these two modules once again to further handle crash prone cases. issue_#1876: SocketTimeoutException from fetching number of images deleted [Summary:] I logged in to Misaochan, went to Nearby, and the app crashed for me while I was searching for an image to upload to Nearby. Stack trace seems to point to getRevertRespObjectSingle() in ApacheHttpClientMediaWikiApi [Steps to reproduce:] Unsure of how to reproduce, it is not consistent. However, we should handle this exception more gracefully. I think catching it and outputting an error message is sufficient since that method is not essential (it's just used to get user revert rate). [Edit: After looking into it further, this is NOT true - this function is called whenever the user loads ContributionsActivity, and it is nonNull.]",https://github.com/commons-app/apps-android-commons/pull/1881,maskaravivek,0,high
