repository_id,ur_id,pr_id,create_date,pull_request_date,latest_release_date,review,title,description,url,author,target
30,9d410ef2-a43e-43e8-beaa-cef079b4bfbb,MDExOlB1bGxSZXF1ZXN0Njg0OTYyNDU=,2017-06-07 12:42:07,2016-05-01 13:41:49,2016-06-30 20:04:17,Kodi is great,"[OSX] - second try to properly fix apple remote and harmony support, aka - fix the regression of the regression","@Tolriq fyi @MilhouseVH fyi This should truly seperate the event server keymaps which we use on osx via XBMCHelper EventClient from the rest of the keymappig. It introduces the ""concept"" of CustomControllers which are a bunch of buttons with IDs which can be mapped to actions.",https://github.com/xbmc/xbmc/pull/9723,Memphiz,0
30,649abbcb-f4a6-4d3f-8ebb-12e018613afc,MDExOlB1bGxSZXF1ZXN0Njk2OTg2NDk=,2017-06-16 04:51:36,2016-05-11 16:05:11,2016-06-30 20:04:17,Best Ever,Use separators from language addon,"Since some system doesn't have a locale I changed the number formatting to use an option in the language addon. If there's not that option in the language addon it will fall back to en-us (like 100,000.45) @stefansaraev @MilhouseVH This should make it work also for Open/LibreElec I'm not sure if we want an option to let the user choose like for dates (and what other options there are, I know only 1,000.4 and 1.000,4)",https://github.com/xbmc/xbmc/pull/9794,phate89,0
30,2c0096ff-daa0-48c6-855c-34ad84072bb6,MDExOlB1bGxSZXF1ZXN0Njk4Nzk4NDc=,2017-06-20 12:05:34,2016-05-12 17:57:52,2016-06-30 20:04:17,resets skin settings when resuming after running in the background for an extended period of time. Android Lollipop.,[cmake/ios] Packaging,"@Memphiz: This is the packaging work for IOS. This time I fear I'd need your help. I cannot get it to work because fakeroot fails to set the permissions on the package contents. Could that be an issue with El Capitan? Maybe you could try it out on your machine. Next problem is that I don't have an ios device, so I can't test the generated deb. Other than that it's fairly similar to osx, except that we have to take care of these bundle resources. I'll see if I find a better way to handle them once we got it working. Jenkins seems to be fine already: job / deb",https://github.com/xbmc/xbmc/pull/9806,fetzerch,0
30,402b32b3-dfe4-47e6-a07a-3cf1b77df78a,MDExOlB1bGxSZXF1ZXN0NzE3ODczMTQ=,2017-02-16 23:52:11,2016-05-28 00:28:46,2016-06-30 20:04:17,Noob,[CodecIMX] correction after 449758b82b8ff92590c420f213c918b94495eb0f  …,…(remove Dispose API),https://github.com/xbmc/xbmc/pull/9882,mk01,0
30,83f974e0-007e-4e4b-89f6-17b2c9a9febf,MDExOlB1bGxSZXF1ZXN0NzI1NDQyODM=,2017-05-01 12:34:54,2016-06-03 17:49:41,2016-06-30 20:04:17,I love this my grandchildren's love it best ever thank you kodi,[builtins] fix build without non-free,ref #8018,https://github.com/xbmc/xbmc/pull/9901,stefansaraev,0
30,fd25a27b-d20e-406e-8f59-76990303b92b,MDExOlB1bGxSZXF1ZXN0NzI2NDMyMjg=,2017-04-24 03:34:46,2016-06-05 22:59:13,2016-06-30 20:04:17,Can't use thanks goverment,[cmake] Re-order scripts/linux/Install.cmake and make paths relative,"First step to make CPack DEB a reality. Change install paths to relative to make CPack DEB generation usable. By now I can generate a monolithic kodi--.deb package with correct paths. Next step, generate deb packages separated by component. Now the fun begins. CPack docs are amazing!! cc/ @fetzerch, @wsnipex Sorry, diff is basically unreadable...",https://github.com/xbmc/xbmc/pull/9922,hudokkow,0
30,030330fd-f6a7-419c-8b4e-4aaf41aa533c,MDExOlB1bGxSZXF1ZXN0NzM1MDIxODA=,2017-02-03 11:28:00,2016-06-12 17:44:19,2016-06-30 20:04:17,Out of this world!,mmal: Various fixes,A few fixes from my test branch. Main effect is an improvement to dropped/skipped frames at start of playback.,https://github.com/xbmc/xbmc/pull/9967,popcornmix,0
30,8baddb95-a04f-4360-82db-55e912bc3f34,MDExOlB1bGxSZXF1ZXN0NzQzMzE4MzE=,2017-03-13 01:09:07,2016-06-18 08:41:47,2016-06-30 20:04:17,App worked great until I updated my Galaxy S7 to Nougat. Now when I try to open Kodi all I get is a black screen. Hopefully this is fixed soon,[depends] remove libmodplug as it's now a binary add-on,,https://github.com/xbmc/xbmc/pull/9995,MartijnKaijser,0
30,8f0750fb-7795-485a-9434-8540d31a266c,MDExOlB1bGxSZXF1ZXN0NzM1MDI2ODU=,2017-05-07 05:20:05,2016-06-12 18:06:30,2016-06-30 20:04:17,It won't let me even download exodus.😠😠😠,[lang] handle disabled language addons in migration,Currently it will attempt to download them instead.,https://github.com/xbmc/xbmc/pull/9969,tamland,0
30,595421ef-beb3-471f-b7ea-750008c388c8,MDExOlB1bGxSZXF1ZXN0NzQ1MjA0MDc=,2017-02-06 05:13:52,2016-06-20 21:56:35,2016-06-30 20:04:17,Dose am know a tutorial on how to use properly,VIdeoPlayer: Fix double mem alloation if streamcodec hasn't changed,see subject,https://github.com/xbmc/xbmc/pull/10018,,0
30,9da3512e-4cf6-4d04-a077-8a1fa4793cdc,MDExOlB1bGxSZXF1ZXN0NzQ4MzAyNzE=,2017-05-25 08:29:36,2016-06-22 18:07:16,2016-06-30 20:04:17,"Everything movie, tv shows all at one place. Only on Kodi",AESinkPULSE: Support 384 khz with PA Server 9.0,Starting with PA Server 9.0 pulseaudio supports 384 khz. This is in most cases purely academic. As I don't want to have yet another my Audio DAC is great your software sucks users I added it.,https://github.com/xbmc/xbmc/pull/10022,fritsch,0
30,b0027e3b-6679-4e8a-b4bb-670a9764f90d,MDExOlB1bGxSZXF1ZXN0NzU5NzYzMzQ=,2017-02-08 22:17:41,2016-07-01 13:00:46,2016-07-31 19:43:32,16.1 works this does not,rbp: Update transposed video scaling to match other platforms,,https://github.com/xbmc/xbmc/pull/10050,popcornmix,0
30,2bf5a865-8bf7-445f-9451-6719be005bb0,MDExOlB1bGxSZXF1ZXN0NzYwOTI4NjY=,2017-02-12 14:59:36,2016-07-03 16:30:07,2016-07-31 19:43:32,Great app,[addons] Preserve strings which are not string ids in enum lvalues,"Fix for #8271. Sometimes with addon setting spinners some of the values may be untranslatable, e.g. a proper noun or some kind of identifier. Currently it is impossible to mix string ids to be localized and actual strings because the strings are converted to the string ""Programs"". This is a result of a lookup of the string id 0 as returned by atoi when it can't convert to an integer. This PR fixes that so that the fallback is to preserve the original string.",https://github.com/xbmc/xbmc/pull/10068,LS80,0
30,595421ef-beb3-471f-b7ea-750008c388c8,MDExOlB1bGxSZXF1ZXN0NzY2MzE3MTI=,2017-02-06 05:13:52,2016-07-07 17:09:39,2016-07-31 19:43:32,Dose am know a tutorial on how to use properly,mmaldec: Enable zero copy on decoder input buffers,Avoids a memcpy when sending to GPU. Not as significant as output buffers but worth enabling.,https://github.com/xbmc/xbmc/pull/10085,popcornmix,0
30,27f8d594-7c30-452b-a48e-e965c1e0cb79,MDExOlB1bGxSZXF1ZXN0Nzc1MDExMDM=,2017-05-28 22:48:11,2016-07-14 18:18:26,2016-07-31 19:43:32,awesome,[win32] Improve installer and add appxmanifest,,https://github.com/xbmc/xbmc/pull/10110,MartijnKaijser,0
30,3d83a860-505c-4065-9053-c7023f955763,MDExOlB1bGxSZXF1ZXN0NzU0MTQ4NDU=,2017-02-19 03:05:32,2016-06-28 03:53:59,2016-08-21 08:40:36,The keyboard for searches is way too small,[addons] Add Window.Property(Addon.ID) to addon settings dialog,Can be used to show the add-on icon for example in that dialog. @phil65,https://github.com/xbmc/xbmc/pull/10037,BigNoid,0
30,80bcbac4-ca2a-4e30-9d09-a723dad909af,MDExOlB1bGxSZXF1ZXN0ODE1ODU1MjU=,2017-02-20 00:54:59,2016-08-17 05:21:50,2016-08-21 08:40:36,Runs eminently laggy on Android 7.0 almost unusable. Loads of garbage.,Fix defect in CID 142067 and CID 142228,Defect was: And:,https://github.com/xbmc/xbmc/pull/10303,garbear,0
30,5e96a890-2c22-47d6-bcb3-9e7c7aa0bf45,MDExOlB1bGxSZXF1ZXN0ODIxMTgzNTA=,2017-05-25 14:56:38,2016-08-21 21:49:28,2016-09-17 12:57:50,Loud static noise after the nougat update on galaxy s6!!!!,[PVR] Fix regression in CPVRRecordings::UpdateEpgTags.,"Introduced by #9586, => 6ff0b2cf4ac1#diff-821f9fc69b834bb338f060b8fcb6e838R505 Symptoms: EPG tags for events which are still recording/got recorded had no recordings assigned after kodi restart (because due to the regression only deleted recording were ever assigned to epg tags.) Visible for example as missing play icon in epg grid. @Jalle19 for review, please.",https://github.com/xbmc/xbmc/pull/10320,ksooo,0
30,9deb150c-dd1f-469b-8725-fe1fa5f154f4,MDExOlB1bGxSZXF1ZXN0ODIyMTkyMzE=,2017-03-08 20:52:04,2016-08-22 16:12:20,2016-09-17 12:57:50,This app is awesome,VideoPlayer: move supported deinterlacing methods into ProcessInfo,fixes missing deinterlacing methods for sw decoding @fritsch /cc,https://github.com/xbmc/xbmc/pull/10323,FernetMenta,0
30,cf2f17b4-7eee-4934-ba93-eb8a99bce7a0,MDExOlB1bGxSZXF1ZXN0ODI0MjExMDE=,2017-05-14 03:26:56,2016-08-23 18:56:48,2016-09-17 12:57:50,Great plugins for every use. I loved it :),[PVR] Recordings window: Fix addional 'resume'/'play' context menu po…,…pping up after selecting 'resume' or 'play' from recording's context menu Open Recordings window Open context menu of an item which has a bookmark ('resume from ... avail in ctx menu) Select either 'play' or 'resume' => instead of instantly playing/resuming another context menu containing 'play' and 'resume' appears Issue reported here: http://forum.kodi.tv/showthread.php?tid=287844 @Jalle19 good to go?,https://github.com/xbmc/xbmc/pull/10330,ksooo,0
30,c3873f5e-8bc6-4beb-acf7-86d075495ae2,MDExOlB1bGxSZXF1ZXN0ODI1NzY4NDA=,2017-04-16 09:07:45,2016-08-24 16:39:23,2016-09-17 12:57:50,So stupid,[estuary] revert addition of repository widget on home screen,Reverting because: -there's no refresh logic implement -causes 'random' modal popus on home screen -it violate the update policy setting user has set As mentioned in #10253 this path is solely intended for internal use in the addon browser. That's why it behaves this way. A new endpoint retrieving the repository content have to be added and designed for use in directory providers; we cant just throw arbitrary urls in it.,https://github.com/xbmc/xbmc/pull/10336,tamland,0
30,b02a5715-7e5a-459a-a7d8-4ed0d080f3a8,MDExOlB1bGxSZXF1ZXN0ODM2OTY5Mzg=,2017-04-27 00:48:08,2016-09-01 20:01:05,2016-09-17 12:57:50,"Everything on the new Krypton version downloaded fine, had no issues at all with anything but every other time I open the app it makes a permanent static noise on my phone until I close and reopen it. And the static plays through every movie/show from any source so I cant hear anything. I don't know why they would update Jarvis it ran perfectly",[Estuary] missing icons and a few updated ones,-add a few missing default icons -updated some that still smelled like confluence @phil65,https://github.com/xbmc/xbmc/pull/10378,ronie,0
30,c58d95ff-eb8d-4e9e-8657-b28db129a0fe,MDExOlB1bGxSZXF1ZXN0ODM1Mjc3OTM=,2017-04-21 10:51:09,2016-08-31 20:56:29,2016-09-17 12:57:50,"I love it, best decision ever. The setup up is tedious however but definitely worth it. I didn't have to get the firestick  was  able to use my Samsung tablet.",[PVR] Recordings window: fix crash when selecting '..' (fixes trac#16866),http://trac.kodi.tv/ticket/16866 Before: After: @Jalle19 any objections? @BigNoid for the (small) Estuary change? @axbmcuser fyi,https://github.com/xbmc/xbmc/pull/10374,ksooo,0
30,ead9977e-3988-4fed-877e-039b35b625dd,MDExOlB1bGxSZXF1ZXN0ODI5ODkwOTM=,2017-03-29 06:37:13,2016-08-27 14:17:07,2016-09-17 12:57:50,Work good sometimes,[cmake/linux] Add target to execute tests with valgrind,Adds make check-valgrind target. Parameters can be passed to the underlying ctest command with ARGS:,https://github.com/xbmc/xbmc/pull/10350,fetzerch,0
30,7d769e82-6629-41de-96ad-daf57d7fd5cd,MDExOlB1bGxSZXF1ZXN0ODQzNjY2NDk=,2017-02-03 05:36:11,2016-09-07 20:21:51,2016-09-17 12:57:50,"Not sure why people hate the update, it is much better than the previous version. And all my addons still work.",[cmake] Respect ENABLE_UPNP option,,https://github.com/xbmc/xbmc/pull/10427,fetzerch,0
30,746cacd3-03b8-4dc9-86dd-bd0a0aca507e,MDExOlB1bGxSZXF1ZXN0ODQ3NjY4NjY=,2017-04-16 05:10:26,2016-09-10 20:28:03,2016-10-04 17:19:03,I am addicted love watching my shows and movies,[cmake/win32] Fix coverity build,"Ok, this is a strange one: The coverity build fails on Windows with this errors: (http://jenkins.kodi.tv/view/Helpers/job/WIN-32-CoverityScan/101/console) It seems to be related to 27ca9e1 but that only affects the order in which things are built. As we ship our own filesystem/NptXbmcFile.cpp, there's no need to compile the one from platinum upnp and that also solves the issues with coverity: http://jenkins.kodi.tv/view/Helpers/job/WIN-32-CoverityScan/102/console @Paxxi: any idea?",https://github.com/xbmc/xbmc/pull/10448,fetzerch,0
30,636fd404-bfc0-4e7d-b195-f9d06adc48d5,MDExOlB1bGxSZXF1ZXN0ODY0MTM0MjI=,2017-03-01 03:18:10,2016-09-22 20:59:41,2016-10-04 17:19:03,Good app,[Estuary][PVR] PVR Info dialog: Add 'Add timer' button.,"According to several forum posts it seems that we have many users unable to find Kodi's series recordings functions, because they do not find the respective context menu, for example in the pvr guide window. :-/ All they are able to do is to hit enter/ok/select after selecting an epg event, getting then to the pvr info dialog currently containing only ""record"", but no ""add timer"" button. ;-) This PR adds the so often missed ""Add timer"" button to the pvr info dialog (core & estuary). @Jalle19 for the code review? @BigNoid for the skin changes? @MartijnKaijser would like to have this in beta 3, but as it is not literally a bug fix, it's up to you to decide",https://github.com/xbmc/xbmc/pull/10536,ksooo,0
30,82924ac3-f487-4af8-80c5-a8c74042922d,MDExOlB1bGxSZXF1ZXN0ODYzNjQwNTU=,2017-05-05 23:02:00,2016-09-22 15:48:03,2016-10-04 17:19:03,Love kodi excellent app,OMXPlayer: Fix bug where audio timestamps fail to update,This causes issues with out of sync audio after packet loss with live tv See: http://forum.kodi.tv/showthread.php?tid=269814&pid=2412025,https://github.com/xbmc/xbmc/pull/10532,popcornmix,0
30,ba23dbc8-7137-4686-96bb-c55236d1a199,MDExOlB1bGxSZXF1ZXN0ODU2ODY2NDI=,2017-03-05 21:32:52,2016-09-17 20:48:42,2016-10-04 17:19:03,Just perfect for anything,[cmake] Fix LIRC_DEVICE option,"Fix handling of quotes in LIRC_DEVICE option. Currently if a user wants to set LIRC_DEVICE quotes have to be escaped. Code is used for linux, rbpi and bsd, so keep it in the main CMakeLists.txt similar to other options. Fixes: http://trac.kodi.tv/ticket/16860.",https://github.com/xbmc/xbmc/pull/10482,fetzerch,0
30,d093f1cb-fabe-4b36-bfd5-aee8dc669243,MDExOlB1bGxSZXF1ZXN0ODY2MTYxMDI=,2017-08-16 01:45:50,2016-09-24 11:55:09,2016-10-04 17:19:03,It's very good,"Revert ""Fix potential SQL constraint integrity violation in the PVR database""",Reverts #10507 see discussion on #10507 things tuned out to be more complicated and need more testing. we are close to rc,https://github.com/xbmc/xbmc/pull/10551,FernetMenta,0
30,a0c3cb9f-7d4b-41d6-a278-a77d3ba61848,MDExOlB1bGxSZXF1ZXN0ODY2MTkzOTQ=,2017-06-19 14:12:50,2016-09-24 14:24:03,2016-10-04 17:19:03,After the krypton update exodus plugin doesnt install in phone,VideoPlayer: fix wav playback on win32,see title @Paxxi @fetzerch @fritsch my guess is that the VS compiler does optimize away buffer_size because it is only used in an conditional expression for the function call. I hate this coding style anyway because you can't inspect the value of buffer_size before the function is called.,https://github.com/xbmc/xbmc/pull/10552,FernetMenta,0
30,9deb150c-dd1f-469b-8725-fe1fa5f154f4,MDExOlB1bGxSZXF1ZXN0ODgxMzAwMzQ=,2017-03-08 20:52:04,2016-10-05 18:20:17,2016-10-24 20:59:51,This app is awesome,[doxygen] Add revision when API was changed or expanded,[Description] Expand the Doxygen PyDocs with the version the API was added/changed. Makes it easier for developer to know when things changed or were added. Included most of the v17 changes and whatever i came across.Example: API change overview https://codedocs.xyz/MartijnKaijser/xbmc/python_v17.htmlFunction overview with link added https://codedocs.xyz/MartijnKaijser/xbmc/group__python___info_tag_video.html,https://github.com/xbmc/xbmc/pull/10631,MartijnKaijser,0
30,5b0091d4-1004-4376-98cf-6193caad2dc7,MDExOlB1bGxSZXF1ZXN0NzA5NTQ2MzU=,2017-04-10 22:54:37,2016-05-21 17:01:50,2016-10-24 20:59:51,Amazing,[webinterface.default] tvshows: default to poster view and use sorttitle,"The TVShows view has a ""banner - poster - landscape"" toggle at the top of the page. The toggle does not retrieve different images it simply resizes the same poster image to different sizes. Removing the toggle completely is beyond my code fu so this PR simply sets the default to poster so the page displays correctly. It also sorts using sorttitle (same as the movie page) else tvshows appear in the unsorted order they were added to the library which makes no sense.",https://github.com/xbmc/xbmc/pull/9853,chewitt,0
30,485ed2af-3b84-4e8a-bbd3-b882b3c87dde,MDExOlB1bGxSZXF1ZXN0OTA1MTA4NjY=,2017-03-26 17:17:56,2016-10-23 10:15:26,2016-10-24 20:59:51,great application,AMC(surface) is not a BYPASS,Cut the crap about amcs being a bypass. Also cut the crap about having to wait for vsync [Description] [Motivation and Context] Cut the crap ;),https://github.com/xbmc/xbmc/pull/10757,koying,0
30,9de965e0-2d16-4aa2-9126-74302d1ce399,MDExOlB1bGxSZXF1ZXN0OTA1MTkyNjk=,2017-03-05 09:46:07,2016-10-23 15:43:28,2016-10-24 20:59:51,10 out of 10,fix memleaks,see title credits to @davilla,https://github.com/xbmc/xbmc/pull/10758,FernetMenta,0
30,af84f2e0-5fa7-4781-a6fe-4c1d864c6253,MDExOlB1bGxSZXF1ZXN0OTE1MTkxODI=,2017-07-26 16:04:54,2016-10-30 11:43:54,2016-11-30 17:07:26,Umm how do we watch movies and tv and stuff because i am new to this plz help me,[skins] seeknumeric - use hh:mm:ss format,as requested by @xhaggi,https://github.com/xbmc/xbmc/pull/10816,ronie,0
30,1ca11e34-9732-46a2-8e8f-03d8f1a87cfc,MDExOlB1bGxSZXF1ZXN0OTE3Mzc0NDQ=,2017-02-03 15:44:02,2016-11-01 06:25:01,2016-11-30 17:07:26,Excellent new interface for mobiles,"slideshow: only stop video player, keep background music playing",see title @DaveTBlake this restores background music during slideshow which is more a feature by accident than anything well designed. Now we wait for the bug report that music does not continue after having played a video :),https://github.com/xbmc/xbmc/pull/10835,FernetMenta,0
30,eb6a2239-bd02-4e07-abeb-9320ff1b1249,MDExOlB1bGxSZXF1ZXN0OTM3NDExMDY=,2017-08-18 05:43:17,2016-11-15 10:44:21,2016-11-30 17:07:26,Surprisingly great.,[estuary] fix missing texture log error,"use info,prefix,postfix formatting for images to get rid of missing texture errors in the log when info returns empty. 11:21:02.549 T:139697911798080 ERROR: CGUITextureManager::GetTexturePath: could not find texture 'flags/starrating/.png' @phil65",https://github.com/xbmc/xbmc/pull/10938,ronie,0
30,bcd1f4df-ed83-41de-be38-f4d645826a8e,MDExOlB1bGxSZXF1ZXN0OTU2OTI4MzM=,2017-04-18 04:02:09,2016-11-29 13:34:01,2016-12-19 08:27:01,very nice,Quell some warnings,These are no-brainer cherry-picks from #10981,https://github.com/xbmc/xbmc/pull/11010,notspiff,0
30,997e1f08-7b31-41bf-95f4-b9ae97755661,MDExOlB1bGxSZXF1ZXN0OTI1Mjg3ODc=,2017-11-09 00:38:56,2016-11-07 06:13:11,2016-12-19 08:27:01,Its perfect in every way :) must download!,[gui] allow implicit container referencing for non-media windows,At the moment implicit referencing of containers only works in MediaWindows. This PR also allows implicit referencing for non-media windows by choosing the actual focused container. That way common constructs like can get reduced to @ronie @BigNoid @HitcherUK for opinions. @xhaggi for review,https://github.com/xbmc/xbmc/pull/10883,phil65,0
30,bedb9baa-7aea-402f-91e1-ab5473f35164,MDExOlB1bGxSZXF1ZXN0OTY0MjQ2MDM=,2017-06-08 13:20:51,2016-12-04 07:27:00,2016-12-19 08:27:01,Original. Thanks to all the Dr for creating a fantastic media app and make it available to the world,[PVR] CApplication::PlayMedia: Use new PVRGUIActions functionality for playback of PVR channels and recordings.,"Mainly refactoring to get rid of duplicated code in PVR, but fixes also PVR channel home screen widget only to switch to fullscreen video instead of re-tuning the channel in case an already playing channel is selected from the widget. This change has been runtime tested on latest master on LInux and macOS. @Jalle19 for review?",https://github.com/xbmc/xbmc/pull/11052,ksooo,0
30,7f57ef6b-d9cb-4a78-a8a3-06a81bae3487,MDExOlB1bGxSZXF1ZXN0OTU3OTM3MDA=,2017-02-03 01:59:42,2016-11-29 22:57:52,2016-12-19 08:27:01,"Keeps crashing after Krypton update. Wiped cache, data, even tried re installing. Nothing works.",[python] allow setting the videoinfotag path,"ListItem.Path (and FolderName, FolderPath, FileNameAndPath) return empty in the videoinfo dialog for python listings (widgets and the likes). addons creating such listings need to set the videoinfotag path. http://forum.kodi.tv/showthread.php?tid=298028",https://github.com/xbmc/xbmc/pull/11012,ronie,0
30,0386f433-8982-4d06-bb7b-440d033394c0,MDExOlB1bGxSZXF1ZXN0OTc0NjYzNTg=,2017-06-05 20:14:00,2016-12-11 17:47:22,2016-12-19 08:27:01,Best,[addons] remove dead code on CAddonDll,There are two functions in CAddonDll include who not present. [Description] Unused entries becomes removed with them. [Motivation and Context] Cleanup,https://github.com/xbmc/xbmc/pull/11135,AlwinEsch,0
30,cb84531f-cf45-47a2-9495-9e72acc91684,MDExOlB1bGxSZXF1ZXN0OTgwNDI4MzU=,2017-11-21 18:15:56,2016-12-14 21:49:19,2016-12-19 08:27:01,Thanks for update now works great,[xcode] Add some recently introduced files to xcode to fix build.,xbmc/ContextMenus.(cpp|h) for macOS and iOS xbmc/pvr/PVRGUIActions.(cpp|h) for iOS xbmc/pvr/PVRContextMenus(cpp|h) for iOS xbmc/pvr/PVRItem(cpp|h) for iOS,https://github.com/xbmc/xbmc/pull/11177,ksooo,0
30,9090029c-99f3-4d6d-9e12-2503c639fbc9,MDExOlB1bGxSZXF1ZXN0OTkyOTA2OTU=,2017-05-20 07:01:50,2016-12-24 00:38:31,2016-12-29 12:57:24,Its good I haven't tired it thought,MyGames: Remove duplicate add-on information context item,"Kodi already adds a button with the text ""Information"" to show add-on info",https://github.com/xbmc/xbmc/pull/11262,garbear,0
30,95455d63-0b26-46fc-a1d6-553ca9963899,MDExOlB1bGxSZXF1ZXN0OTk4NTMxMjk=,2017-06-12 04:59:00,2017-01-02 10:55:54,2017-01-12 18:59:45,It is a good app or go slow for a while but other then that its good,[VideoPlayer] WinRenderer: restore rendering transformation with DXVA…,… rendering witch fixes wrong rendering text subtitles for TAB/SBS mode backport of #11340,https://github.com/xbmc/xbmc/pull/11341,afedchin,0
30,55064b45-9a04-40d5-981c-939f4b54346d,MDExOlB1bGxSZXF1ZXN0OTk5NDkwNjM=,2017-04-23 23:04:18,2017-01-03 12:43:00,2017-01-12 18:59:45,great app I love it  thank you so much.,PAPlayer: Explicitely cast to 64 bit before doing large multiplications,Fixes playback of 8 hour hearbooks.,https://github.com/xbmc/xbmc/pull/11356,fritsch,0
30,d7a342a9-9f55-4289-895d-a6a38c20651b,MDExOlB1bGxSZXF1ZXN0OTkyNjU0OTA=,2017-04-01 04:45:54,2016-12-23 17:25:23,2017-01-12 18:59:45,This is an overall great app but would be 10 times better if they allowed an option to cast to Chromecast without having to leave ur phone screen on (the way Netflix and YouTube work).,[Python] add setContent for mediawindows,allow addons that use WindowXML to create a mediawindow to set the content type of the container. @tamland / @phil65,https://github.com/xbmc/xbmc/pull/11258,ronie,0
30,a591f490-8659-4e05-8b93-d34119b24f3b,MDExOlB1bGxSZXF1ZXN0OTk4MTAwMDM=,2017-06-15 11:40:40,2016-12-31 18:28:27,2017-01-12 18:59:45,"I honestly loved kodi... Atleast Until the krypton 17.3 update. At first it was okay not to complicated to use, but for some reason after a few months it slowly started failing me. At first it was the buffering, then it started to slow down when finding streams. I thought maybe it was my phone, but definitely not. Now I find NONE of the repositories I used to use work. I tried different add-ons, but still nothing!!",[backport] [cmake] add imx support,[Description] backport of #11288 [Motivation and Context],https://github.com/xbmc/xbmc/pull/11328,lrusak,0
30,a3d0fb45-7fa3-41df-b472-5025934f27d1,MDExOlB1bGxSZXF1ZXN0OTk2ODcwNjA=,2017-04-18 02:57:21,2016-12-29 18:53:51,2017-01-12 18:59:45,ever meanssss everrrrrr and foreverrrrr !!!,"Tag loading  for dsf, opus etc. music files extracted using ffmpeg","Extend tag parsing done by the ffmpeg tag loader to include more ID3v2 tags in line with those loaded by Taglib for other format music files. Most significant is album artist, without it Kodi was incorrectly interpreting albums with varied song artists as always being a compilation. I got the key names ffmpeg uses by experimenting with a fully tagged dsf file. The key thing to note is that ffmpeg does not return multi-value keys, just the first value for a key. Hence users will need to treat in the same way as using ID3v2.3 tag, using only single frame values and an item separator ( "" / "" by default) to indicate the individual artists, album artists, genres etc. A delayed followup to #8925 and as such could be backported @fritsch and maybe @notspiff To test this you need fully tagged dsf or opus etc. music files.",https://github.com/xbmc/xbmc/pull/11300,DaveTBlake,0
30,6fb3f8ec-8bbe-43e0-9653-2af013eadf3d,MDExOlB1bGxSZXF1ZXN0MTAwNjE1NTg2,2017-08-11 02:37:02,2017-01-08 20:46:38,2017-01-12 18:59:45,Nice,spelling: AsyncCallback,[Description] Fix spelling for AsyncCallback [Motivation and Context],https://github.com/xbmc/xbmc/pull/11407,jsoref,0
30,f619a65d-9515-4d7c-8666-7783ddffac08,MDExOlB1bGxSZXF1ZXN0MTAyOTkyNTQ4,2017-04-18 04:02:54,2017-01-24 20:01:34,2017-01-27 08:46:24,Excellent,[PVR] Trac 17246: Fix deadlock that might occur during initial channel icon search.,This user reported deadlock might occur on kodi startup when switching to the channels window while user supplied channel icons are still read and set. Fixes trac 17246: http://trac.kodi.tv/ticket/17246 Stack traces (supplied by bug reporter): Ghist of the fix is to put the problematic long running and guilib-calling (g_graphicsContext locking) channel icon search and set code into a CJob implementation. Fix has been tested on latest master on macOS by me and using test build on Windows by the bug reporter. @Jalle19 for review?,https://github.com/xbmc/xbmc/pull/11536,ksooo,0
30,649abbcb-f4a6-4d3f-8ebb-12e018613afc,MDExOlB1bGxSZXF1ZXN0MTAzMDgyNTQ4,2017-06-16 04:51:36,2017-01-25 09:32:54,2017-01-27 08:46:24,Best Ever,fixed: Exposure of audio and video bitrate for GUIInfoManager,This is partially a proxy PR for FernetMenta fixing the audio bitrate info exposure in VideoPlayer. Additionally I fixed the video bitrate info in VideoPlayer and made them available from our GUIInfoManager so it can be used with skins again (so we can have this info again like with Jarvis). [Description] [Motivation and Context],https://github.com/xbmc/xbmc/pull/11544,arnova,0
30,828c9169-35f4-4a20-a607-ae82aa4ee199,MDExOlB1bGxSZXF1ZXN0MTA0NTM4NDM4,2017-04-21 23:56:55,2017-02-03 13:59:15,2017-02-23 19:13:22,Love it,[PVR] Krypton: Fix crash in CPVRManager::UpdateItem,Backport of #11606 @Jalle19 for the review?,https://github.com/xbmc/xbmc/pull/11608,ksooo,0
30,547b61fe-b807-491c-b1d9-13e754ef3ed6,MDExOlB1bGxSZXF1ZXN0MTA1OTk3NjA1,2017-05-15 09:32:30,2017-02-13 22:54:38,2017-02-23 19:13:22,Hss some issues with the wrong thing under the wrong title but for the most part it os alright,[estuary] Krypton: Fix regression in WallWatchedIconVar. Recent recordings hom…,"Fix regression in WallWatchedIconVar. Recent recordings home screen widget did not display 'resumable' bitmap anymore. The line in question is present on xbmc master, but was removed for Krypton with one of the recent estuary skin resyncs. I guess it was a mistake. @phil65 good to go?",https://github.com/xbmc/xbmc/pull/11669,ksooo,0
30,504a37ec-cb1e-499f-91a2-0b361dfa4c93,MDExOlB1bGxSZXF1ZXN0MTAzMTAyNTE3,2017-08-02 06:22:01,2017-01-25 11:40:04,2017-02-23 19:13:22,"Probably the greatest app ever created, should add a setting for the audio to adjust voice volume and sound fx volume to avoid huge sound crashes then quiet dialogue.",Update movie and TV library nodes,[Description] Re-order and re-label the nodes so 'Recently added' and 'In progress' are at the top and drop 'movies' and 'TV shows' from the label. [Motivation and Context] Puts the most used items at the forefront.,https://github.com/xbmc/xbmc/pull/11545,Hitcher,0
